NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
700.01,31.006,874.65,191.67,939.45,197.11,930.39,748.96,732.32,52.776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
702.56,27.275,874.29,191.42,940.99,195.84,931.59,713.57,732.42,46.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
703.93,28.036,877.83,191.53,938.88,197.24,930.17,668.98,732.86,46.858,680.04,80.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.33,29.612,876.58,190.32,936.41,199.41,929.23,620.24,732.98,50.588,920.15,353.01,928.2,510.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.86,30.271,875.72,189.95,934.71,200.9,930.26,596.34,732.92,53.128,921.11,391.21,678.89,79.893,937.47,740.08,NaN,NaN,NaN,NaN,NaN,NaN
705.91,30.713,873.18,188.76,942.59,194.43,927.9,533.32,733.47,53.312,920.66,398.65,931.64,676.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.7,30.289,872.48,186.72,948.13,190.27,927.17,491.98,733.82,53.139,920.29,401.66,929.84,658.93,920.3,213.72,NaN,NaN,NaN,NaN,NaN,NaN
706.76,28.693,871.45,187.69,953.67,186.12,926.43,450.63,733.96,53.327,920.11,409.29,928.04,641.18,919.05,213.99,NaN,NaN,NaN,NaN,NaN,NaN
707.82,27.097,871.28,185.72,959.2,181.97,925.69,409.29,733.28,53.116,919.93,416.92,926.25,623.43,916.57,213.3,NaN,NaN,NaN,NaN,NaN,NaN
708.88,25.501,871.28,185.18,919.43,270.21,925.27,438.79,733.12,53.066,935.8,517.55,915.56,213.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
709.94,23.904,871.13,185.23,915.29,285.78,924.6,412.57,734.37,48.815,937.62,530.18,914.55,213.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
746,21.781,870.84,186.26,911.15,301.35,923.93,386.35,725.44,64.151,940.77,555.06,913.54,213.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748.74,20.855,870.98,181.38,920.97,187.96,923.26,360.13,722.21,69.485,943.93,579.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
750.87,12.682,871.39,183.51,920.25,171.95,922.59,333.91,717.6,73.106,947.08,604.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
747.38,20.213,870.89,175.97,919.53,155.94,921.91,307.69,715.94,73.957,950.23,629.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748.64,12.943,870.48,172.08,921.52,175.4,921.24,281.47,714.94,73.497,953.39,654.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748.22,10.837,869.65,170.77,921.55,175.39,917.3,234.33,712.68,75.374,914.47,497.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
745.04,18.806,869.53,167.65,921.52,170.37,916.13,204.93,715.78,70.461,910.54,492.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
743.69,21.282,869.61,166.19,921.49,165.36,919.94,177.22,716.3,69.14,915.57,378.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742.95,22.236,869.39,165.59,921.46,160.34,919.14,167.05,715.96,68.674,914.84,348.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742.46,23.13,869.09,165.34,921.44,155.33,918.77,165.08,715.63,68.208,915.42,346.42,917.18,496.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742.25,22.929,869.01,165.36,920.11,240.16,918.65,166.29,715.3,67.742,913.89,357.46,914.59,494.47,925.33,588.44,NaN,NaN,NaN,NaN,NaN,NaN
743.54,18.338,868.68,164.51,920.08,246.44,918.62,168.14,714.97,67.276,913.14,360.51,913.76,494.16,925.24,626.93,862.96,253.37,NaN,NaN,NaN,NaN
744.2,14.93,871.01,164.16,919.88,256.6,918.51,162.22,728.09,57.99,912.37,359.29,913.6,494.21,926.48,665.18,863.19,253.16,NaN,NaN,NaN,NaN
744.51,12.124,871.99,164.22,919.68,266.76,918.4,156.3,730.3,55.861,912.16,366.72,912.84,493.61,929.35,700.39,863.22,253.12,668.62,68.891,NaN,NaN
744.46,11.22,871.21,161.82,919.49,276.93,918.29,150.37,732.5,53.731,912.21,372.52,912.07,493,928.64,728.05,863.06,253.09,667.96,69.546,NaN,NaN
744.09,11.189,871.45,163.55,919.29,287.09,918.18,144.45,734.71,51.601,911.86,366.5,911.3,492.39,929.19,746.52,862.93,253.09,667.69,69.162,NaN,NaN
743.83,11.291,871.44,164.28,909.86,297.81,918.06,138.52,736.92,49.472,912.48,392.55,910.53,491.78,928.6,755.8,861.6,253.33,667.22,69.204,NaN,NaN
743.59,11.316,871.41,164.89,912.28,345.89,917.95,132.6,739.12,47.342,912.04,414.23,909.77,491.18,928.67,756.17,860.96,253.26,666.51,69.521,NaN,NaN
743.39,11.272,871.31,164.94,911.71,368.1,917.84,126.68,741.33,45.213,911.87,426.76,NaN,NaN,927.96,746.45,858.52,253.65,666.48,69.164,NaN,NaN
743.23,11.251,870.99,164.85,911.15,390.31,917.73,120.75,743.54,43.083,911.69,439.29,NaN,NaN,927.83,729.55,857.64,253.61,666.21,68.862,NaN,NaN
742.99,11.197,868.44,166.12,911.6,406.85,911.4,298.93,745.74,40.954,911.52,451.82,NaN,NaN,928.9,705.54,857.18,253.48,665.07,69.989,NaN,NaN
742.73,11.066,865.42,165.32,910.68,418.77,910.96,304.36,747.95,38.824,911.34,464.36,NaN,NaN,927.3,674.68,856.15,253.36,664.02,70.068,NaN,NaN
742.28,11.203,868.86,166.01,910.18,436.75,910.21,317.67,750.15,36.695,911.17,476.89,NaN,NaN,926.4,639.63,855.46,253.09,664.54,69.077,NaN,NaN
739.87,16.837,871.02,167.33,909.68,454.74,909.47,330.98,895.46,185.37,910.99,489.42,NaN,NaN,925.2,599.86,854.6,252.8,664.46,68.502,NaN,NaN
737.6,22.25,871.79,167.96,909.17,472.73,908.72,344.29,913.21,199.63,910.82,501.95,785.03,244.48,924.02,562.15,853.53,252.35,664.06,67.641,NaN,NaN
736.46,23.675,872.55,168.58,908.67,490.72,907.98,357.6,930.96,213.88,910.64,514.48,780.48,236.94,923.71,525,852.55,251.9,663.99,66.916,NaN,NaN
736.51,20.607,873.32,169.21,908.17,508.7,907.23,370.91,948.71,228.14,910.47,527.01,779.92,236.16,924,489.56,851.22,251.31,663.87,66.441,711.26,76.455
736.09,19.448,768.07,152.13,907.66,526.69,906.49,384.22,966.46,242.39,910.29,539.55,780.54,236.67,923.62,455.5,850.25,250.53,663.47,65.909,711.09,74.824
735.07,19.574,754.53,148.91,907.16,544.68,905.74,397.53,984.21,256.64,722.25,115.48,780.91,236.75,923.25,421.43,850.06,249.07,663.45,65.093,710.63,71.113
734.51,19.425,749.75,147.38,906.66,562.67,905,410.84,1002,270.9,700.62,125.78,782.36,237.09,922.88,387.36,848.44,248.13,663.6,67.414,709.33,73.914
733.25,20.498,748.45,145.55,906.15,580.65,904.25,424.15,1019.7,285.15,695.13,139.04,782.4,237.28,922.51,353.3,847.52,246.8,663.29,67.841,710.46,76.811
731.88,20.858,748.29,144.24,905.65,598.64,903.51,437.46,1037.5,299.4,694.71,146.78,781.74,235.36,922.13,319.23,846.64,245.5,663.11,66.56,709.54,69.593
723.36,37.205,751.38,139.77,905.15,616.63,902.76,450.77,1055.2,313.66,692.7,148.72,706.55,209.73,921.76,285.17,846.01,244.35,662.75,69.523,709.23,67.885
719.34,43.208,748.02,136.95,904.64,634.62,902.02,464.08,1073,327.91,685.64,148.58,690.4,202.84,921.39,251.1,845.76,244.02,661.97,67.203,708.92,66.177
716.83,45.659,744.66,134.12,904.14,652.6,901.27,477.39,1090.7,342.17,692.79,148.8,685.26,199.6,921.02,217.03,845.71,244.06,661.68,66.098,708.61,64.469
713.52,50.338,741.3,131.3,903.64,670.59,900.53,490.7,1108.5,356.42,693.97,148.62,684.47,198.04,920.64,182.97,845.71,244.09,661.93,67.458,708.3,62.761
710.21,55.017,737.94,128.47,903.13,688.58,899.78,504.01,1126.2,370.67,693.79,149.76,685.56,197.35,920.27,148.9,845.75,243.98,661.24,67.343,707.99,61.053
706.91,59.695,734.58,125.64,902.63,706.57,924.1,480.09,1144,384.93,691.59,148.18,688.87,196.86,919.9,114.83,845.73,243.95,660.93,66.412,707.67,59.345
703.6,64.374,731.22,122.82,902.13,724.55,924.12,506.16,1161.7,399.18,690.08,147.87,690.43,195.8,919.52,80.768,845.66,243.81,660.12,71.079,707.36,57.637
700.29,69.053,727.86,119.99,901.63,742.54,924.2,540.28,1179.5,413.43,688.57,147.55,692.35,194.53,919.15,46.702,845.61,243.74,659.92,74.827,NaN,NaN
696.98,73.731,724.5,117.17,901.12,760.53,924.56,573.95,1197.2,427.69,687.07,147.24,691.9,192.78,918.78,12.635,845.73,243.8,659.53,76.989,NaN,NaN
693.67,78.41,897.44,171.49,900.62,778.52,925.78,604.42,1215,441.94,685.56,146.93,691.45,191.03,918.41,-21.431,845.77,243.84,659.13,79.15,NaN,NaN
690.37,83.089,903.21,173.01,926.21,633.74,1232.7,456.2,684.05,146.62,691.01,189.28,918.03,-55.497,845.77,243.86,658.74,81.312,NaN,NaN,NaN,NaN
687.06,87.767,903.22,172.8,926.68,660.95,1250.5,470.45,682.54,146.3,690.56,187.52,917.66,-89.564,845.66,243.88,660.39,79.673,NaN,NaN,NaN,NaN
683.75,92.446,901.96,172.43,926.84,682.06,681.04,145.99,690.11,185.77,917.29,-123.63,845.56,243.88,663.77,82.612,NaN,NaN,NaN,NaN,NaN,NaN
680.44,97.125,900.81,172.11,929.45,698.9,711.87,32.354,689.67,184.02,NaN,NaN,845.42,243.93,663.65,84.33,NaN,NaN,NaN,NaN,NaN,NaN
677.14,101.8,899.79,171.6,929.07,708.63,714.43,29.403,689.22,182.27,NaN,NaN,845.39,243.91,669.79,45.315,NaN,NaN,NaN,NaN,NaN,NaN
673.83,106.48,899.19,171.37,928.32,711.61,714.29,28.413,688.77,180.51,845.47,243.93,672.33,33.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
670.52,111.16,898.79,171.37,929.46,708.89,716.03,20.691,688.33,178.76,845.3,243.9,661.36,64.814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667.21,115.84,898.69,171.56,929,699.46,717.78,12.968,719.86,344.78,845.12,243.87,660.02,65.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663.9,120.52,898.62,171.48,927.6,683.61,719.52,5.2456,720.78,349.78,845.07,243.7,658.68,65.722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660.6,125.2,898.59,171.49,927.08,664.27,721.26,-2.477,721.23,349.85,845.05,243.58,657.33,66.176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657.29,129.88,898.78,171.63,926.23,639.08,723.01,-10.2,721.16,348.73,845.05,243.54,655.99,66.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653.98,134.55,898.61,171.43,925.74,611.96,724.75,-17.922,721.01,347.71,844.79,243.24,654.65,67.083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650.67,139.23,898.08,170.95,924.84,584.87,726.49,-25.645,720.87,346.98,844.76,242.95,653.31,67.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
897.91,170.79,924.17,556.93,728.23,-33.367,720.77,346.5,844.87,243.08,651.96,67.991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
898,170.65,923.94,530.13,734.33,6.858,720.71,346.21,844.94,243.05,650.62,68.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
898.03,170.55,923.64,504.15,734.79,6.717,721.06,346.03,844.7,242.57,649.28,68.898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
897.91,170.45,923.91,481.86,734.59,6.8486,721.35,345.98,845.65,241.92,647.94,69.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
898.68,170.57,923.3,462.86,734.21,6.9816,721.43,345.95,846.04,241.49,646.59,69.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
898.94,170.62,923.37,448.66,733.91,7.1146,721.43,345.92,846.01,241.16,645.25,70.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
895.75,168.29,923.17,428.96,733.63,7.2494,721.42,345.9,848.09,238.01,643.91,70.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
891.75,165.56,922.97,409.26,733.53,7.3111,721.41,345.89,848.69,237,642.57,71.167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890.43,164.73,922.76,389.56,733.35,7.3504,721.4,345.88,849.07,236.63,641.22,71.621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890.18,164.61,922.56,369.86,733.21,7.1492,721.39,345.88,848.27,236.19,639.88,72.075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890.24,164.67,923.17,457.23,733.18,7.0834,721.38,345.87,847.95,236.12,638.54,72.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
889.08,164.62,924.04,472.46,733.01,7.1117,721.38,345.87,847.83,236.16,637.2,72.982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
888.69,164.66,924.21,491.9,732.96,7.1272,721.38,345.87,846.68,235.53,635.86,73.436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
888.6,164.8,923.95,515.36,732.95,7.1357,710.71,346.15,846.3,235.35,634.51,73.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
888.63,164.87,924.07,539.91,732.89,7.1245,705.93,346.26,846.53,235.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
888.69,164.9,924.25,564.78,710.44,28.74,704.46,346.31,846.5,235.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
888.93,164.97,924.7,588.53,706.47,32.598,702.72,346.35,846.37,235.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890.26,165.17,925.67,608.89,705.66,33.4,703.98,346.32,846.23,234.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890.71,165.24,925.92,630.27,705.88,33.247,704.63,346.31,846.09,234.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
890.88,165.33,926.87,647.19,706.29,32.871,704.95,346.3,845.96,234.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
891.22,165.41,927.49,661.24,706.7,32.627,705.12,346.3,845.82,234.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
891.56,165.48,926.79,670.44,706.97,32.416,705.21,346.3,845.69,234.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
891.9,165.56,926.95,675.75,707.13,32.266,705.25,346.3,845.55,233.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
892.24,165.64,926.92,676.56,707.59,31.358,706.47,346.27,845.41,233.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
892.57,165.71,926.72,671.82,707.61,31.075,707,346.25,845.28,233.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
892.91,165.79,926.92,663.86,710.84,32.104,707.15,346.24,845.14,233.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
893.25,165.87,927.16,650.97,711.92,32.46,707.31,346.23,845.01,233.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
893.59,165.94,926.17,635.24,712.19,32.558,708.16,346.21,844.87,233.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
893.93,166.02,926.26,615.89,712.2,32.568,718.19,345.95,844.73,232.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894.27,166.09,925.43,596.9,709.54,35.406,721.49,345.87,665.43,41.249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894.6,166.17,924.58,576.98,709.01,36.452,722.29,345.85,661.4,36.934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
894.94,166.25,924.33,557.36,708.48,37.497,722.26,345.85,661.6,37.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
895.28,166.32,924.15,538.65,707.95,38.543,722.03,345.86,662.58,38.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
895.62,166.4,923.82,520.82,707.42,39.589,721.81,345.86,663.41,39.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
895.96,166.48,923.81,505.21,706.89,40.635,721.65,345.87,663.95,39.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
896.29,166.55,923.67,493.54,706.36,41.681,721.54,345.87,664.06,40.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
896.63,166.63,924.07,485.09,705.83,42.726,721.47,345.87,664.2,40.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
896.97,166.71,924.12,480.3,705.3,43.772,721.43,345.87,664.22,40.418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
897.31,166.78,923.62,479.57,704.77,44.818,721.41,345.87,664.27,40.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
897.65,166.86,924.06,482.41,704.24,45.864,721.39,345.87,664.31,40.549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.4,489.23,703.71,46.91,721.39,345.87,664.31,40.557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.47,499.32,703.18,47.956,721.38,345.87,664.29,40.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
923.93,511.72,702.65,49.001,721.38,345.87,663.81,41.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.29,527.4,702.12,50.047,721.38,345.87,663.57,41.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.24,544.05,701.59,51.093,721.38,345.87,663.51,41.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.35,561.83,701.06,52.139,721.38,345.87,663.06,41.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924.63,578.66,700.53,53.185,721.38,345.87,662.29,42.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.03,594.24,700,54.23,721.38,345.87,662.2,42.996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.79,606.8,699.47,55.276,719.22,345.97,662.21,43.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.85,621.79,698.94,56.322,718.5,346,662,43.524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.04,633.22,718.32,346.01,661.79,43.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.85,640.65,717.78,346.03,678.66,101.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.69,645.78,717.24,346.06,679.72,108.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.78,647.88,716.7,346.08,680.1,110.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.65,646.39,716.16,346.1,681.78,110.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.62,642.28,715.62,346.13,682.16,109.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.01,636.29,703.39,164.32,682.03,109.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.13,628.31,702.36,154.08,681.86,109.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925.68,615.48,702.24,152.34,681.11,109.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
